@relation './madelon_sorted-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R500,499,498,497,496,495,494,302,193,29,501'

@attribute feature-105 {'\'(-inf-99.9]\'','\'(99.9-199.8]\'','\'(199.8-299.7]\'','\'(299.7-399.6]\'','\'(399.6-499.5]\'','\'(499.5-599.4]\'','\'(599.4-699.3]\'','\'(699.3-799.2]\'','\'(799.2-899.1]\'','\'(899.1-inf)\''}
@attribute feature-493 {'\'(-inf-209]\'','\'(209-288]\'','\'(288-367]\'','\'(367-446]\'','\'(446-525]\'','\'(525-604]\'','\'(604-683]\'','\'(683-762]\'','\'(762-841]\'','\'(841-inf)\''}
@attribute feature-336 {'\'(-inf-244.8]\'','\'(244.8-309.6]\'','\'(309.6-374.4]\'','\'(374.4-439.2]\'','\'(439.2-504]\'','\'(504-568.8]\'','\'(568.8-633.6]\'','\'(633.6-698.4]\'','\'(698.4-763.2]\'','\'(763.2-inf)\''}
@attribute feature-338 {'\'(-inf-269.2]\'','\'(269.2-331.4]\'','\'(331.4-393.6]\'','\'(393.6-455.8]\'','\'(455.8-518]\'','\'(518-580.2]\'','\'(580.2-642.4]\'','\'(642.4-704.6]\'','\'(704.6-766.8]\'','\'(766.8-inf)\''}
@attribute feature-453 {'\'(-inf-156.3]\'','\'(156.3-228.6]\'','\'(228.6-300.9]\'','\'(300.9-373.2]\'','\'(373.2-445.5]\'','\'(445.5-517.8]\'','\'(517.8-590.1]\'','\'(590.1-662.4]\'','\'(662.4-734.7]\'','\'(734.7-inf)\''}
@attribute feature-64 {'\'(-inf-269.4]\'','\'(269.4-324.8]\'','\'(324.8-380.2]\'','\'(380.2-435.6]\'','\'(435.6-491]\'','\'(491-546.4]\'','\'(546.4-601.8]\'','\'(601.8-657.2]\'','\'(657.2-712.6]\'','\'(712.6-inf)\''}
@attribute feature-442 {'\'(-inf-265.7]\'','\'(265.7-324.4]\'','\'(324.4-383.1]\'','\'(383.1-441.8]\'','\'(441.8-500.5]\'','\'(500.5-559.2]\'','\'(559.2-617.9]\'','\'(617.9-676.6]\'','\'(676.6-735.3]\'','\'(735.3-inf)\''}
@attribute feature-374 {'\'(-inf-425.3]\'','\'(425.3-444.6]\'','\'(444.6-463.9]\'','\'(463.9-483.2]\'','\'(483.2-502.5]\'','\'(502.5-521.8]\'','\'(521.8-541.1]\'','\'(541.1-560.4]\'','\'(560.4-579.7]\'','\'(579.7-inf)\''}
@attribute feature-377 {'\'(-inf-425]\'','\'(425-440]\'','\'(440-455]\'','\'(455-470]\'','\'(470-485]\'','\'(485-500]\'','\'(500-515]\'','\'(515-530]\'','\'(530-545]\'','\'(545-inf)\''}
@attribute feature-39 {'\'(-inf-472.1]\'','\'(472.1-473.2]\'','\'(473.2-474.3]\'','\'(474.3-475.4]\'','\'(475.4-476.5]\'','\'(476.5-477.6]\'','\'(477.6-478.7]\'','\'(478.7-479.8]\'','\'(479.8-480.9]\'','\'(480.9-inf)\''}
@attribute CLASS {0,1}

@data
'\'(499.5-599.4]\'','\'(604-683]\'','\'(374.4-439.2]\'','\'(518-580.2]\'','\'(517.8-590.1]\'','\'(435.6-491]\'','\'(617.9-676.6]\'','\'(483.2-502.5]\'','\'(470-485]\'','\'(475.4-476.5]\'',1
'\'(699.3-799.2]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(393.6-455.8]\'','\'(445.5-517.8]\'','\'(380.2-435.6]\'','\'(383.1-441.8]\'','\'(502.5-521.8]\'','\'(470-485]\'','\'(474.3-475.4]\'',1
'\'(499.5-599.4]\'','\'(367-446]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(373.2-445.5]\'','\'(491-546.4]\'','\'(265.7-324.4]\'','\'(483.2-502.5]\'','\'(470-485]\'','\'(475.4-476.5]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(445.5-517.8]\'','\'(491-546.4]\'','\'(441.8-500.5]\'','\'(483.2-502.5]\'','\'(485-500]\'','\'(475.4-476.5]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(590.1-662.4]\'','\'(491-546.4]\'','\'(441.8-500.5]\'','\'(483.2-502.5]\'','\'(455-470]\'','\'(474.3-475.4]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(633.6-698.4]\'','\'(580.2-642.4]\'','\'(517.8-590.1]\'','\'(601.8-657.2]\'','\'(559.2-617.9]\'','\'(541.1-560.4]\'','\'(470-485]\'','\'(474.3-475.4]\'',1
'\'(299.7-399.6]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(642.4-704.6]\'','\'(373.2-445.5]\'','\'(546.4-601.8]\'','\'(559.2-617.9]\'','\'(483.2-502.5]\'','\'(470-485]\'','\'(473.2-474.3]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(517.8-590.1]\'','\'(546.4-601.8]\'','\'(617.9-676.6]\'','\'(483.2-502.5]\'','\'(485-500]\'','\'(474.3-475.4]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(517.8-590.1]\'','\'(546.4-601.8]\'','\'(441.8-500.5]\'','\'(521.8-541.1]\'','\'(485-500]\'','\'(476.5-477.6]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(517.8-590.1]\'','\'(491-546.4]\'','\'(617.9-676.6]\'','\'(502.5-521.8]\'','\'(485-500]\'','\'(475.4-476.5]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(633.6-698.4]\'','\'(518-580.2]\'','\'(517.8-590.1]\'','\'(601.8-657.2]\'','\'(500.5-559.2]\'','\'(463.9-483.2]\'','\'(455-470]\'','\'(476.5-477.6]\'',1
'\'(499.5-599.4]\'','\'(367-446]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(300.9-373.2]\'','\'(380.2-435.6]\'','\'(441.8-500.5]\'','\'(444.6-463.9]\'','\'(470-485]\'','\'(475.4-476.5]\'',0
'\'(99.9-199.8]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(704.6-766.8]\'','\'(373.2-445.5]\'','\'(546.4-601.8]\'','\'(617.9-676.6]\'','\'(463.9-483.2]\'','\'(500-515]\'','\'(475.4-476.5]\'',1
'\'(499.5-599.4]\'','\'(288-367]\'','\'(374.4-439.2]\'','\'(518-580.2]\'','\'(228.6-300.9]\'','\'(380.2-435.6]\'','\'(441.8-500.5]\'','\'(483.2-502.5]\'','\'(470-485]\'','\'(474.3-475.4]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(309.6-374.4]\'','\'(393.6-455.8]\'','\'(517.8-590.1]\'','\'(324.8-380.2]\'','\'(441.8-500.5]\'','\'(463.9-483.2]\'','\'(455-470]\'','\'(475.4-476.5]\'',1
'\'(599.4-699.3]\'','\'(762-841]\'','\'(568.8-633.6]\'','\'(331.4-393.6]\'','\'(662.4-734.7]\'','\'(546.4-601.8]\'','\'(383.1-441.8]\'','\'(425.3-444.6]\'','\'(500-515]\'','\'(477.6-478.7]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(439.2-504]\'','\'(518-580.2]\'','\'(445.5-517.8]\'','\'(435.6-491]\'','\'(500.5-559.2]\'','\'(541.1-560.4]\'','\'(470-485]\'','\'(475.4-476.5]\'',1
'\'(399.6-499.5]\'','\'(683-762]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(590.1-662.4]\'','\'(546.4-601.8]\'','\'(617.9-676.6]\'','\'(502.5-521.8]\'','\'(500-515]\'','\'(477.6-478.7]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(445.5-517.8]\'','\'(491-546.4]\'','\'(383.1-441.8]\'','\'(541.1-560.4]\'','\'(470-485]\'','\'(477.6-478.7]\'',1
'\'(599.4-699.3]\'','\'(683-762]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(590.1-662.4]\'','\'(435.6-491]\'','\'(559.2-617.9]\'','\'(521.8-541.1]\'','\'(485-500]\'','\'(473.2-474.3]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(309.6-374.4]\'','\'(331.4-393.6]\'','\'(517.8-590.1]\'','\'(380.2-435.6]\'','\'(441.8-500.5]\'','\'(521.8-541.1]\'','\'(470-485]\'','\'(474.3-475.4]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(518-580.2]\'','\'(590.1-662.4]\'','\'(546.4-601.8]\'','\'(559.2-617.9]\'','\'(483.2-502.5]\'','\'(500-515]\'','\'(476.5-477.6]\'',0
'\'(699.3-799.2]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(269.2-331.4]\'','\'(517.8-590.1]\'','\'(380.2-435.6]\'','\'(324.4-383.1]\'','\'(463.9-483.2]\'','\'(515-530]\'','\'(476.5-477.6]\'',1
'\'(399.6-499.5]\'','\'(683-762]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(662.4-734.7]\'','\'(546.4-601.8]\'','\'(500.5-559.2]\'','\'(463.9-483.2]\'','\'(470-485]\'','\'(478.7-479.8]\'',0
'\'(499.5-599.4]\'','\'(367-446]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(373.2-445.5]\'','\'(546.4-601.8]\'','\'(324.4-383.1]\'','\'(463.9-483.2]\'','\'(470-485]\'','\'(476.5-477.6]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(517.8-590.1]\'','\'(435.6-491]\'','\'(559.2-617.9]\'','\'(521.8-541.1]\'','\'(485-500]\'','\'(473.2-474.3]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(662.4-734.7]\'','\'(546.4-601.8]\'','\'(500.5-559.2]\'','\'(463.9-483.2]\'','\'(440-455]\'','\'(476.5-477.6]\'',0
'\'(399.6-499.5]\'','\'(367-446]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(373.2-445.5]\'','\'(491-546.4]\'','\'(559.2-617.9]\'','\'(521.8-541.1]\'','\'(470-485]\'','\'(474.3-475.4]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(439.2-504]\'','\'(518-580.2]\'','\'(517.8-590.1]\'','\'(435.6-491]\'','\'(617.9-676.6]\'','\'(463.9-483.2]\'','\'(515-530]\'','\'(474.3-475.4]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(373.2-445.5]\'','\'(491-546.4]\'','\'(500.5-559.2]\'','\'(425.3-444.6]\'','\'(485-500]\'','\'(476.5-477.6]\'',0
'\'(399.6-499.5]\'','\'(604-683]\'','\'(633.6-698.4]\'','\'(455.8-518]\'','\'(517.8-590.1]\'','\'(601.8-657.2]\'','\'(441.8-500.5]\'','\'(463.9-483.2]\'','\'(485-500]\'','\'(478.7-479.8]\'',1
'\'(199.8-299.7]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(642.4-704.6]\'','\'(373.2-445.5]\'','\'(546.4-601.8]\'','\'(559.2-617.9]\'','\'(483.2-502.5]\'','\'(455-470]\'','\'(475.4-476.5]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(445.5-517.8]\'','\'(491-546.4]\'','\'(559.2-617.9]\'','\'(502.5-521.8]\'','\'(470-485]\'','\'(477.6-478.7]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(698.4-763.2]\'','\'(518-580.2]\'','\'(517.8-590.1]\'','\'(657.2-712.6]\'','\'(441.8-500.5]\'','\'(463.9-483.2]\'','\'(440-455]\'','\'(473.2-474.3]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(517.8-590.1]\'','\'(491-546.4]\'','\'(441.8-500.5]\'','\'(483.2-502.5]\'','\'(470-485]\'','\'(475.4-476.5]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(373.2-445.5]\'','\'(546.4-601.8]\'','\'(500.5-559.2]\'','\'(444.6-463.9]\'','\'(485-500]\'','\'(474.3-475.4]\'',0
'\'(599.4-699.3]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(518-580.2]\'','\'(517.8-590.1]\'','\'(435.6-491]\'','\'(559.2-617.9]\'','\'(502.5-521.8]\'','\'(485-500]\'','\'(473.2-474.3]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(393.6-455.8]\'','\'(517.8-590.1]\'','\'(380.2-435.6]\'','\'(500.5-559.2]\'','\'(521.8-541.1]\'','\'(500-515]\'','\'(475.4-476.5]\'',1
'\'(299.7-399.6]\'','\'(525-604]\'','\'(633.6-698.4]\'','\'(455.8-518]\'','\'(445.5-517.8]\'','\'(601.8-657.2]\'','\'(383.1-441.8]\'','\'(502.5-521.8]\'','\'(455-470]\'','\'(475.4-476.5]\'',0
'\'(199.8-299.7]\'','\'(288-367]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(300.9-373.2]\'','\'(546.4-601.8]\'','\'(441.8-500.5]\'','\'(502.5-521.8]\'','\'(470-485]\'','\'(475.4-476.5]\'',0
'\'(699.3-799.2]\'','\'(525-604]\'','\'(309.6-374.4]\'','\'(393.6-455.8]\'','\'(517.8-590.1]\'','\'(324.8-380.2]\'','\'(441.8-500.5]\'','\'(541.1-560.4]\'','\'(455-470]\'','\'(476.5-477.6]\'',1
'\'(499.5-599.4]\'','\'(288-367]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(300.9-373.2]\'','\'(324.8-380.2]\'','\'(383.1-441.8]\'','\'(483.2-502.5]\'','\'(425-440]\'','\'(475.4-476.5]\'',1
'\'(199.8-299.7]\'','\'(367-446]\'','\'(633.6-698.4]\'','\'(518-580.2]\'','\'(300.9-373.2]\'','\'(601.8-657.2]\'','\'(383.1-441.8]\'','\'(541.1-560.4]\'','\'(500-515]\'','\'(474.3-475.4]\'',0
'\'(599.4-699.3]\'','\'(446-525]\'','\'(244.8-309.6]\'','\'(331.4-393.6]\'','\'(445.5-517.8]\'','\'(269.4-324.8]\'','\'(441.8-500.5]\'','\'(483.2-502.5]\'','\'(470-485]\'','\'(475.4-476.5]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(504-568.8]\'','\'(518-580.2]\'','\'(445.5-517.8]\'','\'(546.4-601.8]\'','\'(500.5-559.2]\'','\'(483.2-502.5]\'','\'(470-485]\'','\'(476.5-477.6]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(590.1-662.4]\'','\'(491-546.4]\'','\'(441.8-500.5]\'','\'(521.8-541.1]\'','\'(455-470]\'','\'(475.4-476.5]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(445.5-517.8]\'','\'(380.2-435.6]\'','\'(559.2-617.9]\'','\'(521.8-541.1]\'','\'(470-485]\'','\'(477.6-478.7]\'',0
'\'(399.6-499.5]\'','\'(367-446]\'','\'(374.4-439.2]\'','\'(580.2-642.4]\'','\'(373.2-445.5]\'','\'(435.6-491]\'','\'(559.2-617.9]\'','\'(483.2-502.5]\'','\'(485-500]\'','\'(476.5-477.6]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(590.1-662.4]\'','\'(491-546.4]\'','\'(441.8-500.5]\'','\'(463.9-483.2]\'','\'(470-485]\'','\'(476.5-477.6]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(763.2-inf)\'','\'(580.2-642.4]\'','\'(517.8-590.1]\'','\'(657.2-712.6]\'','\'(500.5-559.2]\'','\'(541.1-560.4]\'','\'(515-530]\'','\'(476.5-477.6]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(504-568.8]\'','\'(331.4-393.6]\'','\'(517.8-590.1]\'','\'(491-546.4]\'','\'(441.8-500.5]\'','\'(444.6-463.9]\'','\'(455-470]\'','\'(476.5-477.6]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(518-580.2]\'','\'(445.5-517.8]\'','\'(546.4-601.8]\'','\'(441.8-500.5]\'','\'(444.6-463.9]\'','\'(455-470]\'','\'(476.5-477.6]\'',0
'\'(199.8-299.7]\'','\'(367-446]\'','\'(504-568.8]\'','\'(642.4-704.6]\'','\'(373.2-445.5]\'','\'(546.4-601.8]\'','\'(617.9-676.6]\'','\'(444.6-463.9]\'','\'(485-500]\'','\'(477.6-478.7]\'',1
'\'(99.9-199.8]\'','\'(288-367]\'','\'(504-568.8]\'','\'(704.6-766.8]\'','\'(300.9-373.2]\'','\'(546.4-601.8]\'','\'(617.9-676.6]\'','\'(463.9-483.2]\'','\'(515-530]\'','\'(478.7-479.8]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(642.4-704.6]\'','\'(517.8-590.1]\'','\'(546.4-601.8]\'','\'(676.6-735.3]\'','\'(483.2-502.5]\'','\'(500-515]\'','\'(473.2-474.3]\'',1
'\'(499.5-599.4]\'','\'(604-683]\'','\'(374.4-439.2]\'','\'(393.6-455.8]\'','\'(517.8-590.1]\'','\'(435.6-491]\'','\'(500.5-559.2]\'','\'(541.1-560.4]\'','\'(440-455]\'','\'(475.4-476.5]\'',1
'\'(499.5-599.4]\'','\'(-inf-209]\'','\'(244.8-309.6]\'','\'(455.8-518]\'','\'(-inf-156.3]\'','\'(324.8-380.2]\'','\'(324.4-383.1]\'','\'(521.8-541.1]\'','\'(455-470]\'','\'(472.1-473.2]\'',0
'\'(399.6-499.5]\'','\'(683-762]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(734.7-inf)\'','\'(491-546.4]\'','\'(676.6-735.3]\'','\'(463.9-483.2]\'','\'(470-485]\'','\'(474.3-475.4]\'',0
'\'(299.7-399.6]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(445.5-517.8]\'','\'(657.2-712.6]\'','\'(383.1-441.8]\'','\'(502.5-521.8]\'','\'(485-500]\'','\'(475.4-476.5]\'',0
'\'(799.2-899.1]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(-inf-269.2]\'','\'(517.8-590.1]\'','\'(435.6-491]\'','\'(-inf-265.7]\'','\'(483.2-502.5]\'','\'(440-455]\'','\'(478.7-479.8]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(373.2-445.5]\'','\'(324.8-380.2]\'','\'(500.5-559.2]\'','\'(521.8-541.1]\'','\'(455-470]\'','\'(476.5-477.6]\'',1
'\'(599.4-699.3]\'','\'(683-762]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(662.4-734.7]\'','\'(546.4-601.8]\'','\'(441.8-500.5]\'','\'(444.6-463.9]\'','\'(500-515]\'','\'(472.1-473.2]\'',0
'\'(399.6-499.5]\'','\'(209-288]\'','\'(374.4-439.2]\'','\'(518-580.2]\'','\'(228.6-300.9]\'','\'(380.2-435.6]\'','\'(383.1-441.8]\'','\'(521.8-541.1]\'','\'(455-470]\'','\'(477.6-478.7]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(445.5-517.8]\'','\'(546.4-601.8]\'','\'(441.8-500.5]\'','\'(444.6-463.9]\'','\'(455-470]\'','\'(474.3-475.4]\'',1
'\'(599.4-699.3]\'','\'(446-525]\'','\'(244.8-309.6]\'','\'(455.8-518]\'','\'(445.5-517.8]\'','\'(324.8-380.2]\'','\'(500.5-559.2]\'','\'(502.5-521.8]\'','\'(500-515]\'','\'(475.4-476.5]\'',0
'\'(499.5-599.4]\'','\'(367-446]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(373.2-445.5]\'','\'(380.2-435.6]\'','\'(441.8-500.5]\'','\'(502.5-521.8]\'','\'(485-500]\'','\'(475.4-476.5]\'',1
'\'(399.6-499.5]\'','\'(446-525]\'','\'(504-568.8]\'','\'(642.4-704.6]\'','\'(445.5-517.8]\'','\'(546.4-601.8]\'','\'(617.9-676.6]\'','\'(502.5-521.8]\'','\'(455-470]\'','\'(474.3-475.4]\'',0
'\'(499.5-599.4]\'','\'(683-762]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(590.1-662.4]\'','\'(546.4-601.8]\'','\'(500.5-559.2]\'','\'(502.5-521.8]\'','\'(470-485]\'','\'(477.6-478.7]\'',1
'\'(599.4-699.3]\'','\'(-inf-209]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(156.3-228.6]\'','\'(380.2-435.6]\'','\'(265.7-324.4]\'','\'(463.9-483.2]\'','\'(470-485]\'','\'(475.4-476.5]\'',1
'\'(199.8-299.7]\'','\'(209-288]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(300.9-373.2]\'','\'(601.8-657.2]\'','\'(265.7-324.4]\'','\'(502.5-521.8]\'','\'(500-515]\'','\'(476.5-477.6]\'',0
'\'(199.8-299.7]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(642.4-704.6]\'','\'(373.2-445.5]\'','\'(546.4-601.8]\'','\'(500.5-559.2]\'','\'(502.5-521.8]\'','\'(470-485]\'','\'(476.5-477.6]\'',1
'\'(699.3-799.2]\'','\'(604-683]\'','\'(309.6-374.4]\'','\'(393.6-455.8]\'','\'(590.1-662.4]\'','\'(380.2-435.6]\'','\'(500.5-559.2]\'','\'(502.5-521.8]\'','\'(485-500]\'','\'(476.5-477.6]\'',1
'\'(699.3-799.2]\'','\'(525-604]\'','\'(439.2-504]\'','\'(269.2-331.4]\'','\'(517.8-590.1]\'','\'(435.6-491]\'','\'(265.7-324.4]\'','\'(463.9-483.2]\'','\'(485-500]\'','\'(477.6-478.7]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(517.8-590.1]\'','\'(601.8-657.2]\'','\'(559.2-617.9]\'','\'(502.5-521.8]\'','\'(470-485]\'','\'(475.4-476.5]\'',0
'\'(299.7-399.6]\'','\'(288-367]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(300.9-373.2]\'','\'(546.4-601.8]\'','\'(324.4-383.1]\'','\'(483.2-502.5]\'','\'(470-485]\'','\'(474.3-475.4]\'',1
'\'(699.3-799.2]\'','\'(683-762]\'','\'(439.2-504]\'','\'(331.4-393.6]\'','\'(590.1-662.4]\'','\'(435.6-491]\'','\'(441.8-500.5]\'','\'(463.9-483.2]\'','\'(440-455]\'','\'(476.5-477.6]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(374.4-439.2]\'','\'(518-580.2]\'','\'(517.8-590.1]\'','\'(435.6-491]\'','\'(559.2-617.9]\'','\'(483.2-502.5]\'','\'(500-515]\'','\'(474.3-475.4]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(445.5-517.8]\'','\'(435.6-491]\'','\'(617.9-676.6]\'','\'(521.8-541.1]\'','\'(470-485]\'','\'(474.3-475.4]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(633.6-698.4]\'','\'(642.4-704.6]\'','\'(373.2-445.5]\'','\'(601.8-657.2]\'','\'(500.5-559.2]\'','\'(521.8-541.1]\'','\'(440-455]\'','\'(473.2-474.3]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(517.8-590.1]\'','\'(491-546.4]\'','\'(617.9-676.6]\'','\'(483.2-502.5]\'','\'(485-500]\'','\'(474.3-475.4]\'',0
'\'(599.4-699.3]\'','\'(288-367]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(300.9-373.2]\'','\'(435.6-491]\'','\'(383.1-441.8]\'','\'(541.1-560.4]\'','\'(500-515]\'','\'(472.1-473.2]\'',1
'\'(299.7-399.6]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(518-580.2]\'','\'(445.5-517.8]\'','\'(601.8-657.2]\'','\'(441.8-500.5]\'','\'(483.2-502.5]\'','\'(455-470]\'','\'(477.6-478.7]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(590.1-662.4]\'','\'(491-546.4]\'','\'(500.5-559.2]\'','\'(425.3-444.6]\'','\'(500-515]\'','\'(476.5-477.6]\'',0
'\'(399.6-499.5]\'','\'(762-841]\'','\'(504-568.8]\'','\'(518-580.2]\'','\'(662.4-734.7]\'','\'(546.4-601.8]\'','\'(617.9-676.6]\'','\'(444.6-463.9]\'','\'(455-470]\'','\'(477.6-478.7]\'',0
'\'(299.7-399.6]\'','\'(446-525]\'','\'(504-568.8]\'','\'(518-580.2]\'','\'(445.5-517.8]\'','\'(491-546.4]\'','\'(500.5-559.2]\'','\'(483.2-502.5]\'','\'(455-470]\'','\'(475.4-476.5]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(517.8-590.1]\'','\'(435.6-491]\'','\'(617.9-676.6]\'','\'(444.6-463.9]\'','\'(485-500]\'','\'(475.4-476.5]\'',0
'\'(499.5-599.4]\'','\'(209-288]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(228.6-300.9]\'','\'(380.2-435.6]\'','\'(324.4-383.1]\'','\'(502.5-521.8]\'','\'(515-530]\'','\'(478.7-479.8]\'',1
'\'(399.6-499.5]\'','\'(604-683]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(517.8-590.1]\'','\'(491-546.4]\'','\'(617.9-676.6]\'','\'(483.2-502.5]\'','\'(455-470]\'','\'(476.5-477.6]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(504-568.8]\'','\'(642.4-704.6]\'','\'(517.8-590.1]\'','\'(546.4-601.8]\'','\'(617.9-676.6]\'','\'(502.5-521.8]\'','\'(485-500]\'','\'(472.1-473.2]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(393.6-455.8]\'','\'(517.8-590.1]\'','\'(601.8-657.2]\'','\'(383.1-441.8]\'','\'(502.5-521.8]\'','\'(425-440]\'','\'(477.6-478.7]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(244.8-309.6]\'','\'(331.4-393.6]\'','\'(517.8-590.1]\'','\'(324.8-380.2]\'','\'(500.5-559.2]\'','\'(483.2-502.5]\'','\'(485-500]\'','\'(475.4-476.5]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(439.2-504]\'','\'(269.2-331.4]\'','\'(590.1-662.4]\'','\'(491-546.4]\'','\'(383.1-441.8]\'','\'(502.5-521.8]\'','\'(470-485]\'','\'(475.4-476.5]\'',1
'\'(599.4-699.3]\'','\'(683-762]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(662.4-734.7]\'','\'(546.4-601.8]\'','\'(500.5-559.2]\'','\'(483.2-502.5]\'','\'(485-500]\'','\'(475.4-476.5]\'',0
'\'(599.4-699.3]\'','\'(446-525]\'','\'(-inf-244.8]\'','\'(455.8-518]\'','\'(445.5-517.8]\'','\'(269.4-324.8]\'','\'(617.9-676.6]\'','\'(541.1-560.4]\'','\'(485-500]\'','\'(474.3-475.4]\'',0
