@relation './dexter_train-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R16030,17472,2752,11643,7056,1991,18917,15781,9988,102,4577,7740,14162,15295,11669,13930,16035,1053,19387,5129,1041,10458,12917,3579,6235,20001'

@attribute attr16029 {'\'(-inf-18.3]\'','\'(18.3-36.6]\'','\'(36.6-54.9]\'','\'(54.9-73.2]\'','\'(73.2-91.5]\'','\'(91.5-109.8]\'','\'(109.8-128.1]\'','\'(128.1-146.4]\'','\'(146.4-164.7]\'','\'(164.7-inf)\''}
@attribute attr17471 {'\'(-inf-26.9]\'','\'(26.9-53.8]\'','\'(53.8-80.7]\'','\'(80.7-107.6]\'','\'(107.6-134.5]\'','\'(134.5-161.4]\'','\'(161.4-188.3]\'','\'(188.3-215.2]\'','\'(215.2-242.1]\'','\'(242.1-inf)\''}
@attribute attr2751 {'\'(-inf-24.8]\'','\'(24.8-49.6]\'','\'(49.6-74.4]\'','\'(74.4-99.2]\'','\'(99.2-124]\'','\'(124-148.8]\'','\'(148.8-173.6]\'','\'(173.6-198.4]\'','\'(198.4-223.2]\'','\'(223.2-inf)\''}
@attribute attr11642 {'\'(-inf-20]\'','\'(20-40]\'','\'(40-60]\'','\'(60-80]\'','\'(80-100]\'','\'(100-120]\'','\'(120-140]\'','\'(140-160]\'','\'(160-180]\'','\'(180-inf)\''}
@attribute attr7055 {'\'(-inf-25.9]\'','\'(25.9-51.8]\'','\'(51.8-77.7]\'','\'(77.7-103.6]\'','\'(103.6-129.5]\'','\'(129.5-155.4]\'','\'(155.4-181.3]\'','\'(181.3-207.2]\'','\'(207.2-233.1]\'','\'(233.1-inf)\''}
@attribute attr1990 {'\'(-inf-13.8]\'','\'(13.8-27.6]\'','\'(27.6-41.4]\'','\'(41.4-55.2]\'','\'(55.2-69]\'','\'(69-82.8]\'','\'(82.8-96.6]\'','\'(96.6-110.4]\'','\'(110.4-124.2]\'','\'(124.2-inf)\''}
@attribute attr18916 {'\'(-inf-16.4]\'','\'(16.4-32.8]\'','\'(32.8-49.2]\'','\'(49.2-65.6]\'','\'(65.6-82]\'','\'(82-98.4]\'','\'(98.4-114.8]\'','\'(114.8-131.2]\'','\'(131.2-147.6]\'','\'(147.6-inf)\''}
@attribute attr15780 {'\'(-inf-25.7]\'','\'(25.7-51.4]\'','\'(51.4-77.1]\'','\'(77.1-102.8]\'','\'(102.8-128.5]\'','\'(128.5-154.2]\'','\'(154.2-179.9]\'','\'(179.9-205.6]\'','\'(205.6-231.3]\'','\'(231.3-inf)\''}
@attribute attr9987 {'\'(-inf-18.8]\'','\'(18.8-37.6]\'','\'(37.6-56.4]\'','\'(56.4-75.2]\'','\'(75.2-94]\'','\'(94-112.8]\'','\'(112.8-131.6]\'','\'(131.6-150.4]\'','\'(150.4-169.2]\'','\'(169.2-inf)\''}
@attribute attr101 {'\'(-inf-13.6]\'','\'(13.6-27.2]\'','\'(27.2-40.8]\'','\'(40.8-54.4]\'','\'(54.4-68]\'','\'(68-81.6]\'','\'(81.6-95.2]\'','\'(95.2-108.8]\'','\'(108.8-122.4]\'','\'(122.4-inf)\''}
@attribute attr4576 {'\'(-inf-21.1]\'','\'(21.1-42.2]\'','\'(42.2-63.3]\'','\'(63.3-84.4]\'','\'(84.4-105.5]\'','\'(105.5-126.6]\'','\'(126.6-147.7]\'','\'(147.7-168.8]\'','\'(168.8-189.9]\'','\'(189.9-inf)\''}
@attribute attr7739 {'\'(-inf-24.1]\'','\'(24.1-48.2]\'','\'(48.2-72.3]\'','\'(72.3-96.4]\'','\'(96.4-120.5]\'','\'(120.5-144.6]\'','\'(144.6-168.7]\'','\'(168.7-192.8]\'','\'(192.8-216.9]\'','\'(216.9-inf)\''}
@attribute attr14161 {'\'(-inf-33.2]\'','\'(33.2-66.4]\'','\'(66.4-99.6]\'','\'(99.6-132.8]\'','\'(132.8-166]\'','\'(166-199.2]\'','\'(199.2-232.4]\'','\'(232.4-265.6]\'','\'(265.6-298.8]\'','\'(298.8-inf)\''}
@attribute attr15294 {'\'(-inf-26.1]\'','\'(26.1-52.2]\'','\'(52.2-78.3]\'','\'(78.3-104.4]\'','\'(104.4-130.5]\'','\'(130.5-156.6]\'','\'(156.6-182.7]\'','\'(182.7-208.8]\'','\'(208.8-234.9]\'','\'(234.9-inf)\''}
@attribute attr11668 {'\'(-inf-23.5]\'','\'(23.5-47]\'','\'(47-70.5]\'','\'(70.5-94]\'','\'(94-117.5]\'','\'(117.5-141]\'','\'(141-164.5]\'','\'(164.5-188]\'','\'(188-211.5]\'','\'(211.5-inf)\''}
@attribute attr13929 {'\'(-inf-11.7]\'','\'(11.7-23.4]\'','\'(23.4-35.1]\'','\'(35.1-46.8]\'','\'(46.8-58.5]\'','\'(58.5-70.2]\'','\'(70.2-81.9]\'','\'(81.9-93.6]\'','\'(93.6-105.3]\'','\'(105.3-inf)\''}
@attribute attr16034 {'\'(-inf-20.1]\'','\'(20.1-40.2]\'','\'(40.2-60.3]\'','\'(60.3-80.4]\'','\'(80.4-100.5]\'','\'(100.5-120.6]\'','\'(120.6-140.7]\'','\'(140.7-160.8]\'','\'(160.8-180.9]\'','\'(180.9-inf)\''}
@attribute attr1052 {'\'(-inf-20.9]\'','\'(20.9-41.8]\'','\'(41.8-62.7]\'','\'(62.7-83.6]\'','\'(83.6-104.5]\'','\'(104.5-125.4]\'','\'(125.4-146.3]\'','\'(146.3-167.2]\'','\'(167.2-188.1]\'','\'(188.1-inf)\''}
@attribute attr19386 {'\'(-inf-22.1]\'','\'(22.1-44.2]\'','\'(44.2-66.3]\'','\'(66.3-88.4]\'','\'(88.4-110.5]\'','\'(110.5-132.6]\'','\'(132.6-154.7]\'','\'(154.7-176.8]\'','\'(176.8-198.9]\'','\'(198.9-inf)\''}
@attribute attr5128 {'\'(-inf-25.3]\'','\'(25.3-50.6]\'','\'(50.6-75.9]\'','\'(75.9-101.2]\'','\'(101.2-126.5]\'','\'(126.5-151.8]\'','\'(151.8-177.1]\'','\'(177.1-202.4]\'','\'(202.4-227.7]\'','\'(227.7-inf)\''}
@attribute attr1040 {'\'(-inf-38.6]\'','\'(38.6-77.2]\'','\'(77.2-115.8]\'','\'(115.8-154.4]\'','\'(154.4-193]\'','\'(193-231.6]\'','\'(231.6-270.2]\'','\'(270.2-308.8]\'','\'(308.8-347.4]\'','\'(347.4-inf)\''}
@attribute attr10457 {'\'(-inf-21.9]\'','\'(21.9-43.8]\'','\'(43.8-65.7]\'','\'(65.7-87.6]\'','\'(87.6-109.5]\'','\'(109.5-131.4]\'','\'(131.4-153.3]\'','\'(153.3-175.2]\'','\'(175.2-197.1]\'','\'(197.1-inf)\''}
@attribute attr12916 {'\'(-inf-15.7]\'','\'(15.7-31.4]\'','\'(31.4-47.1]\'','\'(47.1-62.8]\'','\'(62.8-78.5]\'','\'(78.5-94.2]\'','\'(94.2-109.9]\'','\'(109.9-125.6]\'','\'(125.6-141.3]\'','\'(141.3-inf)\''}
@attribute attr3578 {'\'(-inf-5.3]\'','\'(5.3-10.6]\'','\'(10.6-15.9]\'','\'(15.9-21.2]\'','\'(21.2-26.5]\'','\'(26.5-31.8]\'','\'(31.8-37.1]\'','\'(37.1-42.4]\'','\'(42.4-47.7]\'','\'(47.7-inf)\''}
@attribute attr6234 {'\'(-inf-47.4]\'','\'(47.4-94.8]\'','\'(94.8-142.2]\'','\'(142.2-189.6]\'','\'(189.6-237]\'','\'(237-284.4]\'','\'(284.4-331.8]\'','\'(331.8-379.2]\'','\'(379.2-426.6]\'','\'(426.6-inf)\''}
@attribute CLASS {0,1}

@data
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(144.6-168.7]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(83.6-104.5]\'','\'(-inf-22.1]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(15.7-31.4]\'','\'(-inf-5.3]\'','\'(-inf-47.4]\'',0
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(40.8-54.4]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(33.2-66.4]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(11.7-23.4]\'','\'(-inf-20.1]\'','\'(-inf-20.9]\'','\'(44.2-66.3]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(15.9-21.2]\'','\'(-inf-47.4]\'',1
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(51.8-77.7]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(25.7-51.4]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(24.1-48.2]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(23.5-47]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(20.9-41.8]\'','\'(-inf-22.1]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(15.7-31.4]\'','\'(31.8-37.1]\'','\'(-inf-47.4]\'',0
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(77.7-103.6]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(40.8-54.4]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(-inf-20.9]\'','\'(88.4-110.5]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(21.2-26.5]\'','\'(-inf-47.4]\'',1
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(144.6-168.7]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(160.8-180.9]\'','\'(104.5-125.4]\'','\'(-inf-22.1]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(15.7-31.4]\'','\'(-inf-5.3]\'','\'(-inf-47.4]\'',0
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(24.1-48.2]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(-inf-20.9]\'','\'(-inf-22.1]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(15.9-21.2]\'','\'(426.6-inf)\'',0
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(160.8-180.9]\'','\'(-inf-20.9]\'','\'(-inf-22.1]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(-inf-5.3]\'','\'(189.6-237]\'',1
'\'(18.3-36.6]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(13.6-27.2]\'','\'(21.1-42.2]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(20.9-41.8]\'','\'(22.1-44.2]\'','\'(25.3-50.6]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(21.2-26.5]\'','\'(47.4-94.8]\'',1
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(105.5-126.6]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(46.8-58.5]\'','\'(-inf-20.1]\'','\'(-inf-20.9]\'','\'(44.2-66.3]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(26.5-31.8]\'','\'(142.2-189.6]\'',0
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(94-117.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(41.8-62.7]\'','\'(88.4-110.5]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(26.5-31.8]\'','\'(-inf-47.4]\'',1
'\'(164.7-inf)\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(-inf-20.9]\'','\'(-inf-22.1]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(5.3-10.6]\'','\'(-inf-47.4]\'',0
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(25.9-51.8]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(18.8-37.6]\'','\'(13.6-27.2]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(-inf-20.9]\'','\'(-inf-22.1]\'','\'(-inf-25.3]\'','\'(38.6-77.2]\'','\'(-inf-21.9]\'','\'(15.7-31.4]\'','\'(5.3-10.6]\'','\'(142.2-189.6]\'',1
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(52.2-78.3]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(-inf-20.9]\'','\'(-inf-22.1]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(5.3-10.6]\'','\'(-inf-47.4]\'',0
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(102.8-128.5]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(-inf-20.9]\'','\'(-inf-22.1]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(21.2-26.5]\'','\'(-inf-47.4]\'',0
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(94-117.5]\'','\'(-inf-11.7]\'','\'(40.2-60.3]\'','\'(188.1-inf)\'','\'(-inf-22.1]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(37.1-42.4]\'','\'(142.2-189.6]\'',1
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(25.9-51.8]\'','\'(55.2-69]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(-inf-20.9]\'','\'(-inf-22.1]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(31.8-37.1]\'','\'(94.8-142.2]\'',0
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(49.6-74.4]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(58.5-70.2]\'','\'(-inf-20.1]\'','\'(20.9-41.8]\'','\'(-inf-22.1]\'','\'(101.2-126.5]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(26.5-31.8]\'','\'(-inf-47.4]\'',1
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(58.5-70.2]\'','\'(-inf-20.1]\'','\'(20.9-41.8]\'','\'(22.1-44.2]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(15.9-21.2]\'','\'(-inf-47.4]\'',1
'\'(-inf-18.3]\'','\'(80.7-107.6]\'','\'(99.2-124]\'','\'(-inf-20]\'','\'(25.9-51.8]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(160.8-180.9]\'','\'(-inf-20.9]\'','\'(-inf-22.1]\'','\'(75.9-101.2]\'','\'(-inf-38.6]\'','\'(43.8-65.7]\'','\'(47.1-62.8]\'','\'(21.2-26.5]\'','\'(142.2-189.6]\'',0
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(25.7-51.4]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(84.4-105.5]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(35.1-46.8]\'','\'(-inf-20.1]\'','\'(41.8-62.7]\'','\'(132.6-154.7]\'','\'(-inf-25.3]\'','\'(38.6-77.2]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(26.5-31.8]\'','\'(94.8-142.2]\'',1
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(-inf-20.9]\'','\'(-inf-22.1]\'','\'(126.5-151.8]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(-inf-5.3]\'','\'(-inf-47.4]\'',0
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(148.8-173.6]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(78.3-104.4]\'','\'(47-70.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(41.8-62.7]\'','\'(44.2-66.3]\'','\'(25.3-50.6]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(31.4-47.1]\'','\'(31.8-37.1]\'','\'(94.8-142.2]\'',1
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(-inf-20.9]\'','\'(-inf-22.1]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(-inf-5.3]\'','\'(47.4-94.8]\'',0
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(41.4-55.2]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(66.4-99.6]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(20.9-41.8]\'','\'(-inf-22.1]\'','\'(25.3-50.6]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(15.7-31.4]\'','\'(26.5-31.8]\'','\'(-inf-47.4]\'',0
'\'(91.5-109.8]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(-inf-20.9]\'','\'(-inf-22.1]\'','\'(-inf-25.3]\'','\'(77.2-115.8]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(21.2-26.5]\'','\'(-inf-47.4]\'',0
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(25.9-51.8]\'','\'(-inf-13.8]\'','\'(131.2-147.6]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(40.8-54.4]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(20.9-41.8]\'','\'(22.1-44.2]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(15.7-31.4]\'','\'(15.9-21.2]\'','\'(94.8-142.2]\'',1
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(56.4-75.2]\'','\'(-inf-13.6]\'','\'(63.3-84.4]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(-inf-23.5]\'','\'(-inf-11.7]\'','\'(-inf-20.1]\'','\'(-inf-20.9]\'','\'(-inf-22.1]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(21.9-43.8]\'','\'(15.7-31.4]\'','\'(5.3-10.6]\'','\'(-inf-47.4]\'',0
'\'(-inf-18.3]\'','\'(-inf-26.9]\'','\'(-inf-24.8]\'','\'(-inf-20]\'','\'(-inf-25.9]\'','\'(-inf-13.8]\'','\'(-inf-16.4]\'','\'(-inf-25.7]\'','\'(-inf-18.8]\'','\'(-inf-13.6]\'','\'(-inf-21.1]\'','\'(-inf-24.1]\'','\'(-inf-33.2]\'','\'(-inf-26.1]\'','\'(70.5-94]\'','\'(-inf-11.7]\'','\'(60.3-80.4]\'','\'(-inf-20.9]\'','\'(-inf-22.1]\'','\'(-inf-25.3]\'','\'(-inf-38.6]\'','\'(-inf-21.9]\'','\'(-inf-15.7]\'','\'(21.2-26.5]\'','\'(142.2-189.6]\'',1
