@relation './madelon_sorted-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R500,499,498,497,457,317,155,31,501'

@attribute feature-105 {'\'(-inf-99.9]\'','\'(99.9-199.8]\'','\'(199.8-299.7]\'','\'(299.7-399.6]\'','\'(399.6-499.5]\'','\'(499.5-599.4]\'','\'(599.4-699.3]\'','\'(699.3-799.2]\'','\'(799.2-899.1]\'','\'(899.1-inf)\''}
@attribute feature-493 {'\'(-inf-209]\'','\'(209-288]\'','\'(288-367]\'','\'(367-446]\'','\'(446-525]\'','\'(525-604]\'','\'(604-683]\'','\'(683-762]\'','\'(762-841]\'','\'(841-inf)\''}
@attribute feature-336 {'\'(-inf-244.8]\'','\'(244.8-309.6]\'','\'(309.6-374.4]\'','\'(374.4-439.2]\'','\'(439.2-504]\'','\'(504-568.8]\'','\'(568.8-633.6]\'','\'(633.6-698.4]\'','\'(698.4-763.2]\'','\'(763.2-inf)\''}
@attribute feature-338 {'\'(-inf-269.2]\'','\'(269.2-331.4]\'','\'(331.4-393.6]\'','\'(393.6-455.8]\'','\'(455.8-518]\'','\'(518-580.2]\'','\'(580.2-642.4]\'','\'(642.4-704.6]\'','\'(704.6-766.8]\'','\'(766.8-inf)\''}
@attribute feature-334 {'\'(-inf-380]\'','\'(380-408]\'','\'(408-436]\'','\'(436-464]\'','\'(464-492]\'','\'(492-520]\'','\'(520-548]\'','\'(548-576]\'','\'(576-604]\'','\'(604-inf)\''}
@attribute feature-382 {'\'(-inf-410]\'','\'(410-437]\'','\'(437-464]\'','\'(464-491]\'','\'(491-518]\'','\'(518-545]\'','\'(545-572]\'','\'(572-599]\'','\'(599-626]\'','\'(626-inf)\''}
@attribute feature-260 {'\'(-inf-432.2]\'','\'(432.2-445.4]\'','\'(445.4-458.6]\'','\'(458.6-471.8]\'','\'(471.8-485]\'','\'(485-498.2]\'','\'(498.2-511.4]\'','\'(511.4-524.6]\'','\'(524.6-537.8]\'','\'(537.8-inf)\''}
@attribute feature-133 {'\'(-inf-464]\'','\'(464-467]\'','\'(467-470]\'','\'(470-473]\'','\'(473-476]\'','\'(476-479]\'','\'(479-482]\'','\'(482-485]\'','\'(485-488]\'','\'(488-inf)\''}
@attribute CLASS {0,1}

@data
'\'(299.7-399.6]\'','\'(446-525]\'','\'(504-568.8]\'','\'(642.4-704.6]\'','\'(492-520]\'','\'(518-545]\'','\'(485-498.2]\'','\'(476-479]\'',1
'\'(599.4-699.3]\'','\'(446-525]\'','\'(309.6-374.4]\'','\'(393.6-455.8]\'','\'(464-492]\'','\'(518-545]\'','\'(511.4-524.6]\'','\'(479-482]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(492-520]\'','\'(464-491]\'','\'(471.8-485]\'','\'(479-482]\'',0
'\'(299.7-399.6]\'','\'(209-288]\'','\'(504-568.8]\'','\'(642.4-704.6]\'','\'(492-520]\'','\'(518-545]\'','\'(498.2-511.4]\'','\'(479-482]\'',0
'\'(199.8-299.7]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(704.6-766.8]\'','\'(464-492]\'','\'(518-545]\'','\'(485-498.2]\'','\'(473-476]\'',1
'\'(299.7-399.6]\'','\'(288-367]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(464-492]\'','\'(464-491]\'','\'(485-498.2]\'','\'(473-476]\'',0
'\'(599.4-699.3]\'','\'(683-762]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(492-520]\'','\'(572-599]\'','\'(485-498.2]\'','\'(470-473]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(492-520]\'','\'(437-464]\'','\'(498.2-511.4]\'','\'(476-479]\'',0
'\'(499.5-599.4]\'','\'(-inf-209]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(520-548]\'','\'(518-545]\'','\'(485-498.2]\'','\'(473-476]\'',1
'\'(199.8-299.7]\'','\'(288-367]\'','\'(568.8-633.6]\'','\'(704.6-766.8]\'','\'(492-520]\'','\'(572-599]\'','\'(458.6-471.8]\'','\'(482-485]\'',0
'\'(499.5-599.4]\'','\'(367-446]\'','\'(439.2-504]\'','\'(331.4-393.6]\'','\'(380-408]\'','\'(437-464]\'','\'(498.2-511.4]\'','\'(476-479]\'',1
'\'(399.6-499.5]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(464-492]\'','\'(464-491]\'','\'(485-498.2]\'','\'(473-476]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(518-580.2]\'','\'(464-492]\'','\'(464-491]\'','\'(471.8-485]\'','\'(470-473]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(439.2-504]\'','\'(518-580.2]\'','\'(492-520]\'','\'(491-518]\'','\'(511.4-524.6]\'','\'(476-479]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(492-520]\'','\'(464-491]\'','\'(471.8-485]\'','\'(479-482]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(439.2-504]\'','\'(642.4-704.6]\'','\'(520-548]\'','\'(518-545]\'','\'(471.8-485]\'','\'(479-482]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(518-580.2]\'','\'(492-520]\'','\'(518-545]\'','\'(471.8-485]\'','\'(479-482]\'',1
'\'(99.9-199.8]\'','\'(525-604]\'','\'(633.6-698.4]\'','\'(580.2-642.4]\'','\'(436-464]\'','\'(437-464]\'','\'(498.2-511.4]\'','\'(479-482]\'',0
'\'(599.4-699.3]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(269.2-331.4]\'','\'(464-492]\'','\'(491-518]\'','\'(485-498.2]\'','\'(473-476]\'',1
'\'(299.7-399.6]\'','\'(446-525]\'','\'(504-568.8]\'','\'(642.4-704.6]\'','\'(520-548]\'','\'(437-464]\'','\'(458.6-471.8]\'','\'(476-479]\'',1
'\'(699.3-799.2]\'','\'(525-604]\'','\'(244.8-309.6]\'','\'(269.2-331.4]\'','\'(464-492]\'','\'(491-518]\'','\'(471.8-485]\'','\'(473-476]\'',1
'\'(299.7-399.6]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(436-464]\'','\'(464-491]\'','\'(485-498.2]\'','\'(467-470]\'',1
'\'(499.5-599.4]\'','\'(604-683]\'','\'(504-568.8]\'','\'(518-580.2]\'','\'(464-492]\'','\'(437-464]\'','\'(458.6-471.8]\'','\'(476-479]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(492-520]\'','\'(491-518]\'','\'(445.4-458.6]\'','\'(479-482]\'',1
'\'(299.7-399.6]\'','\'(525-604]\'','\'(633.6-698.4]\'','\'(580.2-642.4]\'','\'(436-464]\'','\'(545-572]\'','\'(485-498.2]\'','\'(479-482]\'',1
'\'(499.5-599.4]\'','\'(288-367]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(520-548]\'','\'(464-491]\'','\'(471.8-485]\'','\'(473-476]\'',1
'\'(399.6-499.5]\'','\'(446-525]\'','\'(698.4-763.2]\'','\'(518-580.2]\'','\'(520-548]\'','\'(518-545]\'','\'(471.8-485]\'','\'(476-479]\'',1
'\'(399.6-499.5]\'','\'(446-525]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(492-520]\'','\'(491-518]\'','\'(485-498.2]\'','\'(470-473]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(331.4-393.6]\'','\'(548-576]\'','\'(464-491]\'','\'(471.8-485]\'','\'(479-482]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(492-520]\'','\'(545-572]\'','\'(485-498.2]\'','\'(476-479]\'',1
'\'(399.6-499.5]\'','\'(604-683]\'','\'(504-568.8]\'','\'(642.4-704.6]\'','\'(548-576]\'','\'(491-518]\'','\'(498.2-511.4]\'','\'(482-485]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(520-548]\'','\'(491-518]\'','\'(458.6-471.8]\'','\'(476-479]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(642.4-704.6]\'','\'(492-520]\'','\'(437-464]\'','\'(498.2-511.4]\'','\'(482-485]\'',0
'\'(499.5-599.4]\'','\'(288-367]\'','\'(374.4-439.2]\'','\'(331.4-393.6]\'','\'(492-520]\'','\'(491-518]\'','\'(498.2-511.4]\'','\'(473-476]\'',0
'\'(399.6-499.5]\'','\'(367-446]\'','\'(439.2-504]\'','\'(518-580.2]\'','\'(464-492]\'','\'(464-491]\'','\'(485-498.2]\'','\'(485-488]\'',0
'\'(399.6-499.5]\'','\'(209-288]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(464-492]\'','\'(491-518]\'','\'(445.4-458.6]\'','\'(476-479]\'',1
'\'(699.3-799.2]\'','\'(446-525]\'','\'(309.6-374.4]\'','\'(393.6-455.8]\'','\'(492-520]\'','\'(545-572]\'','\'(485-498.2]\'','\'(476-479]\'',1
'\'(399.6-499.5]\'','\'(209-288]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(436-464]\'','\'(464-491]\'','\'(485-498.2]\'','\'(479-482]\'',0
'\'(299.7-399.6]\'','\'(209-288]\'','\'(374.4-439.2]\'','\'(518-580.2]\'','\'(436-464]\'','\'(464-491]\'','\'(458.6-471.8]\'','\'(479-482]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(548-576]\'','\'(464-491]\'','\'(471.8-485]\'','\'(479-482]\'',0
'\'(599.4-699.3]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(331.4-393.6]\'','\'(520-548]\'','\'(491-518]\'','\'(485-498.2]\'','\'(479-482]\'',0
'\'(399.6-499.5]\'','\'(604-683]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(520-548]\'','\'(518-545]\'','\'(485-498.2]\'','\'(473-476]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(408-436]\'','\'(518-545]\'','\'(485-498.2]\'','\'(482-485]\'',1
'\'(299.7-399.6]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(642.4-704.6]\'','\'(464-492]\'','\'(491-518]\'','\'(485-498.2]\'','\'(470-473]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(439.2-504]\'','\'(518-580.2]\'','\'(548-576]\'','\'(545-572]\'','\'(471.8-485]\'','\'(485-488]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(520-548]\'','\'(464-491]\'','\'(471.8-485]\'','\'(467-470]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(436-464]\'','\'(464-491]\'','\'(511.4-524.6]\'','\'(479-482]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(548-576]\'','\'(464-491]\'','\'(524.6-537.8]\'','\'(476-479]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(439.2-504]\'','\'(331.4-393.6]\'','\'(492-520]\'','\'(464-491]\'','\'(511.4-524.6]\'','\'(476-479]\'',1
'\'(299.7-399.6]\'','\'(525-604]\'','\'(633.6-698.4]\'','\'(518-580.2]\'','\'(492-520]\'','\'(464-491]\'','\'(498.2-511.4]\'','\'(476-479]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(504-568.8]\'','\'(642.4-704.6]\'','\'(464-492]\'','\'(491-518]\'','\'(485-498.2]\'','\'(476-479]\'',0
'\'(299.7-399.6]\'','\'(209-288]\'','\'(439.2-504]\'','\'(518-580.2]\'','\'(492-520]\'','\'(491-518]\'','\'(485-498.2]\'','\'(473-476]\'',1
'\'(199.8-299.7]\'','\'(209-288]\'','\'(504-568.8]\'','\'(704.6-766.8]\'','\'(548-576]\'','\'(437-464]\'','\'(498.2-511.4]\'','\'(473-476]\'',1
'\'(299.7-399.6]\'','\'(525-604]\'','\'(698.4-763.2]\'','\'(642.4-704.6]\'','\'(492-520]\'','\'(491-518]\'','\'(485-498.2]\'','\'(476-479]\'',1
'\'(599.4-699.3]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(331.4-393.6]\'','\'(436-464]\'','\'(464-491]\'','\'(471.8-485]\'','\'(476-479]\'',0
'\'(399.6-499.5]\'','\'(367-446]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(492-520]\'','\'(437-464]\'','\'(471.8-485]\'','\'(482-485]\'',1
'\'(499.5-599.4]\'','\'(604-683]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(464-492]\'','\'(518-545]\'','\'(471.8-485]\'','\'(482-485]\'',0
'\'(699.3-799.2]\'','\'(446-525]\'','\'(244.8-309.6]\'','\'(393.6-455.8]\'','\'(520-548]\'','\'(437-464]\'','\'(471.8-485]\'','\'(470-473]\'',1
'\'(299.7-399.6]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(518-580.2]\'','\'(464-492]\'','\'(491-518]\'','\'(498.2-511.4]\'','\'(473-476]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(633.6-698.4]\'','\'(455.8-518]\'','\'(520-548]\'','\'(464-491]\'','\'(485-498.2]\'','\'(476-479]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(492-520]\'','\'(437-464]\'','\'(498.2-511.4]\'','\'(476-479]\'',0
'\'(399.6-499.5]\'','\'(367-446]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(464-492]\'','\'(464-491]\'','\'(471.8-485]\'','\'(476-479]\'',1
'\'(499.5-599.4]\'','\'(367-446]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(464-492]\'','\'(491-518]\'','\'(485-498.2]\'','\'(476-479]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(464-492]\'','\'(464-491]\'','\'(471.8-485]\'','\'(476-479]\'',0
'\'(499.5-599.4]\'','\'(841-inf)\'','\'(504-568.8]\'','\'(518-580.2]\'','\'(436-464]\'','\'(545-572]\'','\'(471.8-485]\'','\'(473-476]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(439.2-504]\'','\'(518-580.2]\'','\'(492-520]\'','\'(491-518]\'','\'(471.8-485]\'','\'(482-485]\'',0
'\'(399.6-499.5]\'','\'(288-367]\'','\'(568.8-633.6]\'','\'(642.4-704.6]\'','\'(436-464]\'','\'(491-518]\'','\'(471.8-485]\'','\'(473-476]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(464-492]\'','\'(464-491]\'','\'(485-498.2]\'','\'(470-473]\'',1
'\'(599.4-699.3]\'','\'(446-525]\'','\'(244.8-309.6]\'','\'(331.4-393.6]\'','\'(520-548]\'','\'(518-545]\'','\'(471.8-485]\'','\'(482-485]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(492-520]\'','\'(491-518]\'','\'(511.4-524.6]\'','\'(473-476]\'',0
'\'(199.8-299.7]\'','\'(367-446]\'','\'(504-568.8]\'','\'(642.4-704.6]\'','\'(464-492]\'','\'(518-545]\'','\'(471.8-485]\'','\'(473-476]\'',1
'\'(299.7-399.6]\'','\'(367-446]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(464-492]\'','\'(518-545]\'','\'(498.2-511.4]\'','\'(473-476]\'',0
'\'(699.3-799.2]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(408-436]\'','\'(464-491]\'','\'(485-498.2]\'','\'(476-479]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(633.6-698.4]\'','\'(455.8-518]\'','\'(436-464]\'','\'(410-437]\'','\'(471.8-485]\'','\'(473-476]\'',0
'\'(199.8-299.7]\'','\'(446-525]\'','\'(633.6-698.4]\'','\'(580.2-642.4]\'','\'(492-520]\'','\'(491-518]\'','\'(498.2-511.4]\'','\'(482-485]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(380-408]\'','\'(491-518]\'','\'(511.4-524.6]\'','\'(476-479]\'',1
'\'(399.6-499.5]\'','\'(446-525]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(464-492]\'','\'(437-464]\'','\'(471.8-485]\'','\'(476-479]\'',1
'\'(699.3-799.2]\'','\'(525-604]\'','\'(309.6-374.4]\'','\'(393.6-455.8]\'','\'(492-520]\'','\'(464-491]\'','\'(511.4-524.6]\'','\'(467-470]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(309.6-374.4]\'','\'(393.6-455.8]\'','\'(492-520]\'','\'(437-464]\'','\'(511.4-524.6]\'','\'(467-470]\'',1
'\'(499.5-599.4]\'','\'(288-367]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(464-492]\'','\'(545-572]\'','\'(498.2-511.4]\'','\'(476-479]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(436-464]\'','\'(491-518]\'','\'(471.8-485]\'','\'(479-482]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(504-568.8]\'','\'(642.4-704.6]\'','\'(436-464]\'','\'(518-545]\'','\'(511.4-524.6]\'','\'(464-467]\'',0
'\'(499.5-599.4]\'','\'(683-762]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(548-576]\'','\'(464-491]\'','\'(445.4-458.6]\'','\'(473-476]\'',1
'\'(299.7-399.6]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(642.4-704.6]\'','\'(492-520]\'','\'(491-518]\'','\'(498.2-511.4]\'','\'(482-485]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(374.4-439.2]\'','\'(580.2-642.4]\'','\'(492-520]\'','\'(491-518]\'','\'(498.2-511.4]\'','\'(473-476]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(439.2-504]\'','\'(331.4-393.6]\'','\'(520-548]\'','\'(518-545]\'','\'(498.2-511.4]\'','\'(485-488]\'',1
'\'(399.6-499.5]\'','\'(446-525]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(436-464]\'','\'(491-518]\'','\'(498.2-511.4]\'','\'(476-479]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(504-568.8]\'','\'(642.4-704.6]\'','\'(492-520]\'','\'(491-518]\'','\'(511.4-524.6]\'','\'(479-482]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(439.2-504]\'','\'(642.4-704.6]\'','\'(492-520]\'','\'(437-464]\'','\'(511.4-524.6]\'','\'(476-479]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(464-492]\'','\'(518-545]\'','\'(485-498.2]\'','\'(464-467]\'',1
'\'(599.4-699.3]\'','\'(367-446]\'','\'(309.6-374.4]\'','\'(393.6-455.8]\'','\'(464-492]\'','\'(518-545]\'','\'(511.4-524.6]\'','\'(476-479]\'',1
'\'(799.2-899.1]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(269.2-331.4]\'','\'(436-464]\'','\'(518-545]\'','\'(485-498.2]\'','\'(479-482]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(309.6-374.4]\'','\'(331.4-393.6]\'','\'(492-520]\'','\'(437-464]\'','\'(471.8-485]\'','\'(479-482]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(504-568.8]\'','\'(518-580.2]\'','\'(492-520]\'','\'(491-518]\'','\'(471.8-485]\'','\'(476-479]\'',0
'\'(499.5-599.4]\'','\'(367-446]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(520-548]\'','\'(464-491]\'','\'(485-498.2]\'','\'(479-482]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(331.4-393.6]\'','\'(464-492]\'','\'(464-491]\'','\'(485-498.2]\'','\'(482-485]\'',0
'\'(299.7-399.6]\'','\'(446-525]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(436-464]\'','\'(437-464]\'','\'(498.2-511.4]\'','\'(482-485]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(374.4-439.2]\'','\'(331.4-393.6]\'','\'(492-520]\'','\'(437-464]\'','\'(471.8-485]\'','\'(482-485]\'',1
'\'(399.6-499.5]\'','\'(604-683]\'','\'(439.2-504]\'','\'(518-580.2]\'','\'(436-464]\'','\'(491-518]\'','\'(471.8-485]\'','\'(476-479]\'',1
'\'(699.3-799.2]\'','\'(525-604]\'','\'(439.2-504]\'','\'(331.4-393.6]\'','\'(464-492]\'','\'(518-545]\'','\'(485-498.2]\'','\'(473-476]\'',1
'\'(399.6-499.5]\'','\'(-inf-209]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(492-520]\'','\'(464-491]\'','\'(458.6-471.8]\'','\'(476-479]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(393.6-455.8]\'','\'(492-520]\'','\'(626-inf)\'','\'(458.6-471.8]\'','\'(479-482]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(439.2-504]\'','\'(331.4-393.6]\'','\'(464-492]\'','\'(491-518]\'','\'(498.2-511.4]\'','\'(479-482]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(548-576]\'','\'(464-491]\'','\'(485-498.2]\'','\'(470-473]\'',0
'\'(599.4-699.3]\'','\'(367-446]\'','\'(374.4-439.2]\'','\'(393.6-455.8]\'','\'(464-492]\'','\'(491-518]\'','\'(471.8-485]\'','\'(476-479]\'',1
'\'(399.6-499.5]\'','\'(288-367]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(436-464]\'','\'(464-491]\'','\'(471.8-485]\'','\'(476-479]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(504-568.8]\'','\'(518-580.2]\'','\'(464-492]\'','\'(464-491]\'','\'(471.8-485]\'','\'(473-476]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(504-568.8]\'','\'(331.4-393.6]\'','\'(464-492]\'','\'(410-437]\'','\'(471.8-485]\'','\'(479-482]\'',1
'\'(499.5-599.4]\'','\'(367-446]\'','\'(244.8-309.6]\'','\'(455.8-518]\'','\'(464-492]\'','\'(491-518]\'','\'(471.8-485]\'','\'(470-473]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(518-580.2]\'','\'(464-492]\'','\'(491-518]\'','\'(485-498.2]\'','\'(476-479]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(436-464]\'','\'(491-518]\'','\'(485-498.2]\'','\'(476-479]\'',1
'\'(299.7-399.6]\'','\'(367-446]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(464-492]\'','\'(491-518]\'','\'(445.4-458.6]\'','\'(482-485]\'',0
'\'(599.4-699.3]\'','\'(367-446]\'','\'(309.6-374.4]\'','\'(393.6-455.8]\'','\'(464-492]\'','\'(437-464]\'','\'(485-498.2]\'','\'(476-479]\'',1
'\'(-inf-99.9]\'','\'(209-288]\'','\'(504-568.8]\'','\'(704.6-766.8]\'','\'(548-576]\'','\'(491-518]\'','\'(511.4-524.6]\'','\'(476-479]\'',1
'\'(299.7-399.6]\'','\'(604-683]\'','\'(698.4-763.2]\'','\'(518-580.2]\'','\'(492-520]\'','\'(464-491]\'','\'(471.8-485]\'','\'(473-476]\'',1
'\'(699.3-799.2]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(393.6-455.8]\'','\'(408-436]\'','\'(491-518]\'','\'(485-498.2]\'','\'(479-482]\'',1
'\'(699.3-799.2]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(331.4-393.6]\'','\'(520-548]\'','\'(545-572]\'','\'(498.2-511.4]\'','\'(470-473]\'',1
'\'(399.6-499.5]\'','\'(288-367]\'','\'(568.8-633.6]\'','\'(642.4-704.6]\'','\'(464-492]\'','\'(410-437]\'','\'(471.8-485]\'','\'(470-473]\'',1
'\'(199.8-299.7]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(492-520]\'','\'(491-518]\'','\'(485-498.2]\'','\'(467-470]\'',0
'\'(599.4-699.3]\'','\'(525-604]\'','\'(309.6-374.4]\'','\'(269.2-331.4]\'','\'(492-520]\'','\'(437-464]\'','\'(485-498.2]\'','\'(476-479]\'',1
'\'(499.5-599.4]\'','\'(604-683]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(436-464]\'','\'(518-545]\'','\'(511.4-524.6]\'','\'(476-479]\'',0
'\'(599.4-699.3]\'','\'(288-367]\'','\'(309.6-374.4]\'','\'(393.6-455.8]\'','\'(464-492]\'','\'(491-518]\'','\'(485-498.2]\'','\'(479-482]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(492-520]\'','\'(464-491]\'','\'(485-498.2]\'','\'(482-485]\'',1
'\'(399.6-499.5]\'','\'(683-762]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(548-576]\'','\'(491-518]\'','\'(485-498.2]\'','\'(470-473]\'',0
'\'(199.8-299.7]\'','\'(288-367]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(408-436]\'','\'(464-491]\'','\'(471.8-485]\'','\'(473-476]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(393.6-455.8]\'','\'(464-492]\'','\'(464-491]\'','\'(498.2-511.4]\'','\'(482-485]\'',0
'\'(599.4-699.3]\'','\'(525-604]\'','\'(244.8-309.6]\'','\'(331.4-393.6]\'','\'(408-436]\'','\'(437-464]\'','\'(511.4-524.6]\'','\'(476-479]\'',1
'\'(399.6-499.5]\'','\'(446-525]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(492-520]\'','\'(491-518]\'','\'(485-498.2]\'','\'(482-485]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(464-492]\'','\'(491-518]\'','\'(485-498.2]\'','\'(473-476]\'',0
'\'(399.6-499.5]\'','\'(367-446]\'','\'(633.6-698.4]\'','\'(580.2-642.4]\'','\'(492-520]\'','\'(518-545]\'','\'(471.8-485]\'','\'(482-485]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(492-520]\'','\'(491-518]\'','\'(471.8-485]\'','\'(479-482]\'',0
'\'(699.3-799.2]\'','\'(604-683]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(492-520]\'','\'(545-572]\'','\'(511.4-524.6]\'','\'(473-476]\'',0
'\'(599.4-699.3]\'','\'(446-525]\'','\'(244.8-309.6]\'','\'(331.4-393.6]\'','\'(520-548]\'','\'(518-545]\'','\'(485-498.2]\'','\'(476-479]\'',0
