@relation 'spambase-weka.filters.supervised.attribute.Discretize-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R5,55-56,23,27,16,24,26,25,7,21,53,52,58-weka.filters.unsupervised.attribute.Remove-V-R3-4,11,7,6,10,9,12-14'

@attribute capital_run_length_longest {'\'(-inf-5.5]\'','\'(5.5-9.5]\'','\'(9.5-18.5]\'','\'(18.5-55.5]\'','\'(55.5-251.5]\'','\'(251.5-inf)\''}
@attribute word_freq_000 {'\'(-inf-0.125]\'','\'(0.125-0.26]\'','\'(0.26-inf)\''}
@attribute word_freq_your {'\'(-inf-0.405]\'','\'(0.405-0.915]\'','\'(0.915-6.6]\'','\'(6.6-inf)\''}
@attribute word_freq_money {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute word_freq_free {'\'(-inf-0.095]\'','\'(0.095-inf)\''}
@attribute word_freq_remove {'\'(-inf-0.01]\'','\'(0.01-inf)\''}
@attribute word_freq_hp {'\'(-inf-0.12]\'','\'(0.12-1.495]\'','\'(1.495-inf)\''}
@attribute char_freq_$ {'\'(-inf-0.0125]\'','\'(0.0125-0.0555]\'','\'(0.0555-0.1475]\'','\'(0.1475-inf)\''}
@attribute char_freq_! {'\'(-inf-0.005]\'','\'(0.005-0.011]\'','\'(0.011-0.0795]\'','\'(0.0795-0.3775]\'','\'(0.3775-inf)\''}
@attribute class {0,1}

@data
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.405-0.915]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(9.5-18.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',1
'\'(9.5-18.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(9.5-18.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(-inf-5.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.0555-0.1475]\'','\'(0.0795-0.3775]\'',1
'\'(9.5-18.5]\'','\'(0.125-0.26]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(-inf-0.005]\'',1
'\'(251.5-inf)\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.0555-0.1475]\'','\'(0.0795-0.3775]\'',1
'\'(18.5-55.5]\'','\'(0.26-inf)\'','\'(-inf-0.405]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.0555-0.1475]\'','\'(0.3775-inf)\'',1
'\'(9.5-18.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(-inf-0.005]\'',1
'\'(55.5-251.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.0555-0.1475]\'','\'(0.0795-0.3775]\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.0555-0.1475]\'','\'(0.0795-0.3775]\'',1
'\'(251.5-inf)\'','\'(0.26-inf)\'','\'(0.405-0.915]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(0.26-inf)\'','\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(9.5-18.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.0795-0.3775]\'',1
'\'(-inf-5.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(0.12-1.495]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.0795-0.3775]\'',1
'\'(55.5-251.5]\'','\'(0.125-0.26]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.0555-0.1475]\'','\'(0.0795-0.3775]\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.0125-0.0555]\'','\'(0.0795-0.3775]\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.0125-0.0555]\'','\'(0.3775-inf)\'',1
'\'(-inf-5.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',1
'\'(55.5-251.5]\'','\'(0.26-inf)\'','\'(-inf-0.405]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(9.5-18.5]\'','\'(0.26-inf)\'','\'(0.405-0.915]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(-inf-0.005]\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(-inf-0.005]\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.0125-0.0555]\'','\'(0.011-0.0795]\'',1
'\'(9.5-18.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(-inf-0.005]\'',1
'\'(5.5-9.5]\'','\'(-inf-0.125]\'','\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.0555-0.1475]\'','\'(0.0795-0.3775]\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.0795-0.3775]\'',1
'\'(251.5-inf)\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',1
'\'(55.5-251.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',1
'\'(55.5-251.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(0.26-inf)\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(9.5-18.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(0.125-0.26]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.0555-0.1475]\'','\'(0.011-0.0795]\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',1
'\'(251.5-inf)\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(-inf-0.005]\'',1
'\'(18.5-55.5]\'','\'(0.26-inf)\'','\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.0555-0.1475]\'','\'(0.0795-0.3775]\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.0795-0.3775]\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.405-0.915]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.0555-0.1475]\'','\'(0.3775-inf)\'',1
'\'(9.5-18.5]\'','\'(0.26-inf)\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.0795-0.3775]\'',1
'\'(-inf-5.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.0795-0.3775]\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(251.5-inf)\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.0125-0.0555]\'','\'(0.0795-0.3775]\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.0555-0.1475]\'','\'(-inf-0.005]\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(9.5-18.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(-inf-0.005]\'',1
'\'(9.5-18.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.0555-0.1475]\'','\'(0.3775-inf)\'',1
'\'(-inf-5.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',1
'\'(9.5-18.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.0125-0.0555]\'','\'(0.3775-inf)\'',1
'\'(-inf-5.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',1
'\'(9.5-18.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',1
'\'(55.5-251.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(9.5-18.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(-inf-0.005]\'',1
'\'(18.5-55.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(9.5-18.5]\'','\'(-inf-0.125]\'','\'(-inf-0.405]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.0125-0.0555]\'','\'(-inf-0.005]\'',1
'\'(55.5-251.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.3775-inf)\'',1
'\'(9.5-18.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.011-0.0795]\'',1
'\'(9.5-18.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.0125-0.0555]\'','\'(0.3775-inf)\'',1
'\'(251.5-inf)\'','\'(0.26-inf)\'','\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.0795-0.3775]\'',1
'\'(18.5-55.5]\'','\'(0.26-inf)\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.0125-0.0555]\'','\'(0.0795-0.3775]\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(0.01-inf)\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
'\'(55.5-251.5]\'','\'(-inf-0.125]\'','\'(0.405-0.915]\'','\'(-inf-0.01]\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(-inf-0.0125]\'','\'(0.0795-0.3775]\'',1
'\'(251.5-inf)\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(-inf-0.095]\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.0795-0.3775]\'',1
'\'(18.5-55.5]\'','\'(-inf-0.125]\'','\'(0.915-6.6]\'','\'(0.01-inf)\'','\'(0.095-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.12]\'','\'(0.1475-inf)\'','\'(0.3775-inf)\'',1
