@relation './madelon_sorted-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R1,13,5,9,14,275,313,500,114,18,501'

@attribute feature-423 {'\'(-inf-474.4]\'','\'(474.4-474.8]\'','\'(474.8-475.2]\'','\'(475.2-475.6]\'','\'(475.6-476]\'','\'(476-476.4]\'','\'(476.4-476.8]\'','\'(476.8-477.2]\'','\'(477.2-477.6]\'','\'(477.6-inf)\''}
@attribute feature-276 {'\'(-inf-474.4]\'','\'(474.4-474.8]\'','\'(474.8-475.2]\'','\'(475.2-475.6]\'','\'(475.6-476]\'','\'(476-476.4]\'','\'(476.4-476.8]\'','\'(476.8-477.2]\'','\'(477.2-477.6]\'','\'(477.6-inf)\''}
@attribute feature-404 {'\'(-inf-474.5]\'','\'(474.5-475]\'','\'(475-475.5]\'','\'(475.5-476]\'','\'(476-476.5]\'','\'(476.5-477]\'','\'(477-477.5]\'','\'(477.5-478]\'','\'(478-478.5]\'','\'(478.5-inf)\''}
@attribute feature-228 {'\'(-inf-473.6]\'','\'(473.6-474.2]\'','\'(474.2-474.8]\'','\'(474.8-475.4]\'','\'(475.4-476]\'','\'(476-476.6]\'','\'(476.6-477.2]\'','\'(477.2-477.8]\'','\'(477.8-478.4]\'','\'(478.4-inf)\''}
@attribute feature-332 {'\'(-inf-473.7]\'','\'(473.7-474.4]\'','\'(474.4-475.1]\'','\'(475.1-475.8]\'','\'(475.8-476.5]\'','\'(476.5-477.2]\'','\'(477.2-477.9]\'','\'(477.9-478.6]\'','\'(478.6-479.3]\'','\'(479.3-inf)\''}
@attribute feature-309 {'\'(-inf-369.1]\'','\'(369.1-391.2]\'','\'(391.2-413.3]\'','\'(413.3-435.4]\'','\'(435.4-457.5]\'','\'(457.5-479.6]\'','\'(479.6-501.7]\'','\'(501.7-523.8]\'','\'(523.8-545.9]\'','\'(545.9-inf)\''}
@attribute feature-297 {'\'(-inf-402.7]\'','\'(402.7-433.4]\'','\'(433.4-464.1]\'','\'(464.1-494.8]\'','\'(494.8-525.5]\'','\'(525.5-556.2]\'','\'(556.2-586.9]\'','\'(586.9-617.6]\'','\'(617.6-648.3]\'','\'(648.3-inf)\''}
@attribute feature-105 {'\'(-inf-99.9]\'','\'(99.9-199.8]\'','\'(199.8-299.7]\'','\'(299.7-399.6]\'','\'(399.6-499.5]\'','\'(499.5-599.4]\'','\'(599.4-699.3]\'','\'(699.3-799.2]\'','\'(799.2-899.1]\'','\'(899.1-inf)\''}
@attribute feature-236 {'\'(-inf-439.9]\'','\'(439.9-449.8]\'','\'(449.8-459.7]\'','\'(459.7-469.6]\'','\'(469.6-479.5]\'','\'(479.5-489.4]\'','\'(489.4-499.3]\'','\'(499.3-509.2]\'','\'(509.2-519.1]\'','\'(519.1-inf)\''}
@attribute feature-227 {'\'(-inf-471.5]\'','\'(471.5-473]\'','\'(473-474.5]\'','\'(474.5-476]\'','\'(476-477.5]\'','\'(477.5-479]\'','\'(479-480.5]\'','\'(480.5-482]\'','\'(482-483.5]\'','\'(483.5-inf)\''}
@attribute CLASS {0,1}

@data
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'','\'(494.8-525.5]\'','\'(299.7-399.6]\'','\'(469.6-479.5]\'','\'(474.5-476]\'',0
'\'(477.6-inf)\'','\'(474.8-475.2]\'','\'(475.5-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(523.8-545.9]\'','\'(494.8-525.5]\'','\'(499.5-599.4]\'','\'(479.5-489.4]\'','\'(477.5-479]\'',1
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'','\'(556.2-586.9]\'','\'(499.5-599.4]\'','\'(469.6-479.5]\'','\'(474.5-476]\'',0
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(477.5-478]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(479.6-501.7]\'','\'(494.8-525.5]\'','\'(599.4-699.3]\'','\'(479.5-489.4]\'','\'(480.5-482]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(474.5-475]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(433.4-464.1]\'','\'(499.5-599.4]\'','\'(489.4-499.3]\'','\'(473-474.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(474.8-475.4]\'','\'(474.4-475.1]\'','\'(501.7-523.8]\'','\'(556.2-586.9]\'','\'(399.6-499.5]\'','\'(479.5-489.4]\'','\'(474.5-476]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(479.6-501.7]\'','\'(494.8-525.5]\'','\'(699.3-799.2]\'','\'(489.4-499.3]\'','\'(474.5-476]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(464.1-494.8]\'','\'(499.5-599.4]\'','\'(479.5-489.4]\'','\'(477.5-479]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(494.8-525.5]\'','\'(599.4-699.3]\'','\'(489.4-499.3]\'','\'(477.5-479]\'',0
'\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(525.5-556.2]\'','\'(399.6-499.5]\'','\'(469.6-479.5]\'','\'(476-477.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'','\'(494.8-525.5]\'','\'(299.7-399.6]\'','\'(489.4-499.3]\'','\'(476-477.5]\'',0
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(501.7-523.8]\'','\'(525.5-556.2]\'','\'(499.5-599.4]\'','\'(449.8-459.7]\'','\'(474.5-476]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'','\'(525.5-556.2]\'','\'(499.5-599.4]\'','\'(479.5-489.4]\'','\'(477.5-479]\'',0
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(494.8-525.5]\'','\'(299.7-399.6]\'','\'(469.6-479.5]\'','\'(476-477.5]\'',1
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(464.1-494.8]\'','\'(399.6-499.5]\'','\'(459.7-469.6]\'','\'(477.5-479]\'',1
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(494.8-525.5]\'','\'(599.4-699.3]\'','\'(479.5-489.4]\'','\'(477.5-479]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(413.3-435.4]\'','\'(525.5-556.2]\'','\'(299.7-399.6]\'','\'(479.5-489.4]\'','\'(479-480.5]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.5-477]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'','\'(494.8-525.5]\'','\'(99.9-199.8]\'','\'(499.3-509.2]\'','\'(474.5-476]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(476.6-477.2]\'','\'(477.9-478.6]\'','\'(479.6-501.7]\'','\'(617.6-648.3]\'','\'(499.5-599.4]\'','\'(499.3-509.2]\'','\'(479-480.5]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.5-476]\'','\'(476.6-477.2]\'','\'(476.5-477.2]\'','\'(479.6-501.7]\'','\'(464.1-494.8]\'','\'(599.4-699.3]\'','\'(469.6-479.5]\'','\'(476-477.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(413.3-435.4]\'','\'(464.1-494.8]\'','\'(199.8-299.7]\'','\'(499.3-509.2]\'','\'(480.5-482]\'',0
'\'(476.8-477.2]\'','\'(477.6-inf)\'','\'(476.5-477]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(525.5-556.2]\'','\'(499.5-599.4]\'','\'(459.7-469.6]\'','\'(477.5-479]\'',0
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(477.5-478]\'','\'(476.6-477.2]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'','\'(494.8-525.5]\'','\'(399.6-499.5]\'','\'(469.6-479.5]\'','\'(474.5-476]\'',0
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(476.6-477.2]\'','\'(476.5-477.2]\'','\'(435.4-457.5]\'','\'(494.8-525.5]\'','\'(499.5-599.4]\'','\'(459.7-469.6]\'','\'(476-477.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(494.8-525.5]\'','\'(299.7-399.6]\'','\'(479.5-489.4]\'','\'(474.5-476]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(477.5-478]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'','\'(464.1-494.8]\'','\'(399.6-499.5]\'','\'(479.5-489.4]\'','\'(477.5-479]\'',1
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(476.6-477.2]\'','\'(478.6-479.3]\'','\'(457.5-479.6]\'','\'(556.2-586.9]\'','\'(299.7-399.6]\'','\'(479.5-489.4]\'','\'(476-477.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(477.5-478]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(464.1-494.8]\'','\'(499.5-599.4]\'','\'(489.4-499.3]\'','\'(476-477.5]\'',0
'\'(476.8-477.2]\'','\'(476.8-477.2]\'','\'(476.5-477]\'','\'(476.6-477.2]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'','\'(464.1-494.8]\'','\'(299.7-399.6]\'','\'(469.6-479.5]\'','\'(476-477.5]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(477.5-478]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(464.1-494.8]\'','\'(499.5-599.4]\'','\'(489.4-499.3]\'','\'(477.5-479]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(433.4-464.1]\'','\'(499.5-599.4]\'','\'(469.6-479.5]\'','\'(479-480.5]\'',1
'\'(475.6-476]\'','\'(477.6-inf)\'','\'(476.5-477]\'','\'(474.8-475.4]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'','\'(494.8-525.5]\'','\'(399.6-499.5]\'','\'(479.5-489.4]\'','\'(477.5-479]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(477.5-478]\'','\'(474.8-475.4]\'','\'(474.4-475.1]\'','\'(435.4-457.5]\'','\'(494.8-525.5]\'','\'(199.8-299.7]\'','\'(459.7-469.6]\'','\'(474.5-476]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'','\'(464.1-494.8]\'','\'(299.7-399.6]\'','\'(489.4-499.3]\'','\'(476-477.5]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'','\'(464.1-494.8]\'','\'(399.6-499.5]\'','\'(489.4-499.3]\'','\'(477.5-479]\'',1
'\'(476.8-477.2]\'','\'(476.8-477.2]\'','\'(475.5-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(501.7-523.8]\'','\'(494.8-525.5]\'','\'(599.4-699.3]\'','\'(479.5-489.4]\'','\'(473-474.5]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.5-477]\'','\'(476.6-477.2]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'','\'(494.8-525.5]\'','\'(499.5-599.4]\'','\'(459.7-469.6]\'','\'(476-477.5]\'',1
'\'(474.8-475.2]\'','\'(474.8-475.2]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(523.8-545.9]\'','\'(494.8-525.5]\'','\'(299.7-399.6]\'','\'(479.5-489.4]\'','\'(479-480.5]\'',0
'\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(479.6-501.7]\'','\'(464.1-494.8]\'','\'(599.4-699.3]\'','\'(479.5-489.4]\'','\'(476-477.5]\'',1
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(476.6-477.2]\'','\'(473.7-474.4]\'','\'(479.6-501.7]\'','\'(525.5-556.2]\'','\'(199.8-299.7]\'','\'(469.6-479.5]\'','\'(474.5-476]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(464.1-494.8]\'','\'(399.6-499.5]\'','\'(499.3-509.2]\'','\'(480.5-482]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(477.9-478.6]\'','\'(501.7-523.8]\'','\'(464.1-494.8]\'','\'(199.8-299.7]\'','\'(479.5-489.4]\'','\'(474.5-476]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'','\'(433.4-464.1]\'','\'(599.4-699.3]\'','\'(479.5-489.4]\'','\'(477.5-479]\'',1
'\'(474.8-475.2]\'','\'(477.6-inf)\'','\'(477.5-478]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'','\'(494.8-525.5]\'','\'(299.7-399.6]\'','\'(479.5-489.4]\'','\'(476-477.5]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.5-477]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(501.7-523.8]\'','\'(494.8-525.5]\'','\'(599.4-699.3]\'','\'(479.5-489.4]\'','\'(480.5-482]\'',1
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'','\'(433.4-464.1]\'','\'(599.4-699.3]\'','\'(459.7-469.6]\'','\'(476-477.5]\'',0
'\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(476.5-477]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'','\'(402.7-433.4]\'','\'(499.5-599.4]\'','\'(479.5-489.4]\'','\'(476-477.5]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(476.6-477.2]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'','\'(464.1-494.8]\'','\'(299.7-399.6]\'','\'(479.5-489.4]\'','\'(474.5-476]\'',0
'\'(476.8-477.2]\'','\'(474.8-475.2]\'','\'(474.5-475]\'','\'(474.8-475.4]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'','\'(494.8-525.5]\'','\'(299.7-399.6]\'','\'(469.6-479.5]\'','\'(477.5-479]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(474.5-475]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(501.7-523.8]\'','\'(464.1-494.8]\'','\'(499.5-599.4]\'','\'(469.6-479.5]\'','\'(474.5-476]\'',1
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(476.5-477]\'','\'(474.8-475.4]\'','\'(474.4-475.1]\'','\'(435.4-457.5]\'','\'(464.1-494.8]\'','\'(499.5-599.4]\'','\'(489.4-499.3]\'','\'(474.5-476]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(477.5-478]\'','\'(477.8-478.4]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'','\'(464.1-494.8]\'','\'(299.7-399.6]\'','\'(469.6-479.5]\'','\'(477.5-479]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'','\'(494.8-525.5]\'','\'(499.5-599.4]\'','\'(479.5-489.4]\'','\'(477.5-479]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(476.6-477.2]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'','\'(494.8-525.5]\'','\'(299.7-399.6]\'','\'(499.3-509.2]\'','\'(474.5-476]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.5-477]\'','\'(477.8-478.4]\'','\'(475.8-476.5]\'','\'(501.7-523.8]\'','\'(494.8-525.5]\'','\'(299.7-399.6]\'','\'(489.4-499.3]\'','\'(474.5-476]\'',0
'\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(476.5-477]\'','\'(476.6-477.2]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'','\'(433.4-464.1]\'','\'(599.4-699.3]\'','\'(479.5-489.4]\'','\'(474.5-476]\'',0
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(477.5-478]\'','\'(476.6-477.2]\'','\'(477.9-478.6]\'','\'(501.7-523.8]\'','\'(433.4-464.1]\'','\'(399.6-499.5]\'','\'(479.5-489.4]\'','\'(474.5-476]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(494.8-525.5]\'','\'(299.7-399.6]\'','\'(479.5-489.4]\'','\'(473-474.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(494.8-525.5]\'','\'(599.4-699.3]\'','\'(469.6-479.5]\'','\'(474.5-476]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(474.5-475]\'','\'(476.6-477.2]\'','\'(477.9-478.6]\'','\'(457.5-479.6]\'','\'(494.8-525.5]\'','\'(499.5-599.4]\'','\'(479.5-489.4]\'','\'(477.5-479]\'',0
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(476.5-477]\'','\'(476.6-477.2]\'','\'(477.9-478.6]\'','\'(457.5-479.6]\'','\'(525.5-556.2]\'','\'(599.4-699.3]\'','\'(489.4-499.3]\'','\'(474.5-476]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(525.5-556.2]\'','\'(499.5-599.4]\'','\'(489.4-499.3]\'','\'(477.5-479]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'','\'(525.5-556.2]\'','\'(-inf-99.9]\'','\'(459.7-469.6]\'','\'(477.5-479]\'',0
'\'(476.8-477.2]\'','\'(474.8-475.2]\'','\'(475.5-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(-inf-402.7]\'','\'(499.5-599.4]\'','\'(469.6-479.5]\'','\'(474.5-476]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'','\'(433.4-464.1]\'','\'(499.5-599.4]\'','\'(469.6-479.5]\'','\'(476-477.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(477.5-478]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'','\'(464.1-494.8]\'','\'(399.6-499.5]\'','\'(479.5-489.4]\'','\'(479-480.5]\'',0
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(477.5-478]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'','\'(433.4-464.1]\'','\'(399.6-499.5]\'','\'(469.6-479.5]\'','\'(474.5-476]\'',1
'\'(477.6-inf)\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'','\'(525.5-556.2]\'','\'(699.3-799.2]\'','\'(489.4-499.3]\'','\'(479-480.5]\'',1
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'','\'(494.8-525.5]\'','\'(599.4-699.3]\'','\'(479.5-489.4]\'','\'(477.5-479]\'',1
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'','\'(525.5-556.2]\'','\'(199.8-299.7]\'','\'(489.4-499.3]\'','\'(477.5-479]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'','\'(494.8-525.5]\'','\'(399.6-499.5]\'','\'(469.6-479.5]\'','\'(476-477.5]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'','\'(494.8-525.5]\'','\'(499.5-599.4]\'','\'(459.7-469.6]\'','\'(479-480.5]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(477.8-478.4]\'','\'(474.4-475.1]\'','\'(435.4-457.5]\'','\'(494.8-525.5]\'','\'(599.4-699.3]\'','\'(479.5-489.4]\'','\'(477.5-479]\'',1
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(476.5-477]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'','\'(464.1-494.8]\'','\'(399.6-499.5]\'','\'(489.4-499.3]\'','\'(476-477.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'','\'(464.1-494.8]\'','\'(299.7-399.6]\'','\'(479.5-489.4]\'','\'(477.5-479]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(477.8-478.4]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'','\'(402.7-433.4]\'','\'(499.5-599.4]\'','\'(479.5-489.4]\'','\'(477.5-479]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.5-477]\'','\'(474.8-475.4]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'','\'(464.1-494.8]\'','\'(299.7-399.6]\'','\'(489.4-499.3]\'','\'(476-477.5]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(473.7-474.4]\'','\'(457.5-479.6]\'','\'(464.1-494.8]\'','\'(299.7-399.6]\'','\'(469.6-479.5]\'','\'(476-477.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(464.1-494.8]\'','\'(599.4-699.3]\'','\'(469.6-479.5]\'','\'(480.5-482]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'','\'(494.8-525.5]\'','\'(499.5-599.4]\'','\'(469.6-479.5]\'','\'(476-477.5]\'',1
'\'(476.8-477.2]\'','\'(476.8-477.2]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(501.7-523.8]\'','\'(494.8-525.5]\'','\'(299.7-399.6]\'','\'(479.5-489.4]\'','\'(477.5-479]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(477.5-478]\'','\'(474.8-475.4]\'','\'(474.4-475.1]\'','\'(501.7-523.8]\'','\'(464.1-494.8]\'','\'(399.6-499.5]\'','\'(469.6-479.5]\'','\'(477.5-479]\'',1
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'','\'(464.1-494.8]\'','\'(499.5-599.4]\'','\'(469.6-479.5]\'','\'(474.5-476]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(477.5-478]\'','\'(476.6-477.2]\'','\'(476.5-477.2]\'','\'(523.8-545.9]\'','\'(464.1-494.8]\'','\'(299.7-399.6]\'','\'(469.6-479.5]\'','\'(474.5-476]\'',0
'\'(476.8-477.2]\'','\'(476.8-477.2]\'','\'(476.5-477]\'','\'(476.6-477.2]\'','\'(476.5-477.2]\'','\'(479.6-501.7]\'','\'(433.4-464.1]\'','\'(99.9-199.8]\'','\'(469.6-479.5]\'','\'(476-477.5]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(413.3-435.4]\'','\'(464.1-494.8]\'','\'(399.6-499.5]\'','\'(489.4-499.3]\'','\'(477.5-479]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.5-476]\'','\'(476.6-477.2]\'','\'(477.9-478.6]\'','\'(479.6-501.7]\'','\'(525.5-556.2]\'','\'(599.4-699.3]\'','\'(479.5-489.4]\'','\'(477.5-479]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'','\'(494.8-525.5]\'','\'(499.5-599.4]\'','\'(479.5-489.4]\'','\'(476-477.5]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.5-476]\'','\'(475.4-476]\'','\'(477.9-478.6]\'','\'(457.5-479.6]\'','\'(556.2-586.9]\'','\'(399.6-499.5]\'','\'(469.6-479.5]\'','\'(474.5-476]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(474.8-475.4]\'','\'(476.5-477.2]\'','\'(413.3-435.4]\'','\'(494.8-525.5]\'','\'(199.8-299.7]\'','\'(489.4-499.3]\'','\'(477.5-479]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.5-477]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'','\'(433.4-464.1]\'','\'(199.8-299.7]\'','\'(489.4-499.3]\'','\'(477.5-479]\'',0
